title,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
Your Smile,Sto Nii,spotify:track:7trJVVpANRj03431XrLFMT,0.724,0.152,10.0,-15.215,0.0,0.139,0.804,0.602,0.109,0.5,85.042,94235.0,4.0,1
cherry blossom,Wilczynski,spotify:track:3FEXAPrzB0OEmaXmK3jrMT,0.689,0.27,9.0,-13.711,0.0,0.172,0.803,0.00357,0.256,0.333,143.946,134000.0,4.0,4
Travel,Mathis,spotify:track:4csfF8EWGg26dtP3BCroTo,0.751,0.31,7.0,-12.728,1.0,0.0402,0.775,0.892,0.172,0.208,100.004,154235.0,4.0,1
Osaka Nights,Sineg,spotify:track:4a0WC3ApmFk5p43KiS4eSU,0.746,0.185,7.0,-11.615,0.0,0.0563,0.282,0.912,0.141,0.592,78.128,116749.0,4.0,1
Sabato,Sabato Scola,spotify:track:4bQzDlGoGbRTDI76Q1xmnD,0.891,0.261,3.0,-16.768,0.0,0.108,0.733,0.843,0.107,0.701,115.004,159481.0,4.0,1
Pretty Woman,c e c e l i e,spotify:track:53QGrFO942fjfeCnBhhpUy,0.75,0.156,11.0,-17.752,0.0,0.133,0.691,0.864,0.382,0.552,172.123,148000.0,4.0,1
Probably Yet Unfortunately,baegel,spotify:track:3nLH6CUjmqRcTViy3UeVw3,0.593,0.262,5.0,-8.024,1.0,0.0343,0.578,0.859,0.0964,0.339,80.914,126745.0,4.0,1
To the Shore,Tethys,spotify:track:2i7YT78gYhOoBOHNhMligd,0.603,0.271,6.0,-10.958,0.0,0.0369,0.841,0.82,0.0797,0.222,74.032,123243.0,4.0,1
Young Soul,JAY VANILLA,spotify:track:2XMq1uGyf2sBQTJXXdmsYW,0.413,0.336,3.0,-16.284,0.0,0.205,0.307,0.834,0.315,0.722,157.755,99494.0,4.0,1
Photographs,Bcalm,spotify:track:1WfjsrCCHLEGdmDfuDIBvH,0.771,0.385,5.0,-15.663,1.0,0.0325,0.89,0.901,0.114,0.159,115.979,140690.0,3.0,1
Don't Stray Away,1930,spotify:track:6WiBzyam0QGbAGSr0chfGj,0.662,0.318,4.0,-9.263,0.0,0.0644,0.799,0.873,0.124,0.0357,83.979,137859.0,4.0,1
Strawberry,ZeDe,spotify:track:3cBR2IGYwrDRCp0LIHH83o,0.745,0.338,0.0,-12.613,1.0,0.0352,0.00684,0.814,0.0972,0.39,84.034,125714.0,4.0,1
Your Hands,Gesmis,spotify:track:0ckaTSBUHMALutXukxsu93,0.731,0.494,7.0,-5.701,0.0,0.0716,0.604,0.915,0.112,0.621,86.014,167064.0,4.0,1
Relax Your Mind,Lunatic Sad,spotify:track:3vfYFvfSUz1V2rjLjChLzT,0.368,0.378,0.0,-15.068,1.0,0.0532,0.936,0.91,0.137,0.166,69.815,141000.0,4.0,1
supercat,slån,spotify:track:3zE7dFBDXnUm99HHzqY1rR,0.603,0.237,1.0,-12.561,1.0,0.0418,0.899,0.955,0.0992,0.318,78.962,111266.0,4.0,1
Greenpoint,Erik Obregon,spotify:track:2VC6hfdNOM4ow6CIiKO76M,0.748,0.457,10.0,-7.903,1.0,0.0423,0.202,0.413,0.136,0.485,90.028,128667.0,4.0,3
Live Euphemism,BLVKEY,spotify:track:6m6p44LXgzvDUiPA8757EY,0.738,0.387,7.0,-10.833,0.0,0.0529,0.827,0.908,0.118,0.119,79.997,147000.0,4.0,1
Huey Blue,deadxbeat,spotify:track:4lfGb2eQwXU9YY25fHwQPm,0.544,0.651,3.0,-6.517,0.0,0.23,0.89,0.751,0.109,0.362,81.711,177143.0,4.0,1
Elevator Rendezvous,Miso Colt,spotify:track:5WlX7Y1wc3NfuiifGoGJEx,0.821,0.406,8.0,-14.695,0.0,0.114,0.952,0.677,0.108,0.637,87.014,185000.0,4.0,1
Heavy Heart,Handbook,spotify:track:3pd7aUQi7VY1P8JYdoxmqr,0.404,0.217,5.0,-12.515,1.0,0.101,0.0113,0.794,0.0584,0.194,74.991,166400.0,4.0,1
Silent Sunset,Vens Adams,spotify:track:6gXCH7itgW81WVh7SuT8qk,0.658,0.285,10.0,-13.471,0.0,0.033,0.308,0.929,0.0814,0.233,68.021,120000.0,4.0,1
Ocean Spray,Nosmoh,spotify:track:2bDodhatIOWdqS7VtuFy7l,0.761,0.576,7.0,-11.147,1.0,0.45,0.383,0.823,0.11,0.218,178.541,165984.0,4.0,5
Bubbles,Miami Midnight,spotify:track:6D9n6PkeMMak8ax5HRIh7j,0.584,0.596,10.0,-10.118,0.0,0.0454,0.125,0.814,0.16,0.285,88.037,150000.0,4.0,1
tell me,skrn,spotify:track:4zSq3NMSmHadBPu9s4xCRX,0.808,0.478,9.0,-8.956,1.0,0.065,0.844,0.665,0.118,0.748,140.025,111429.0,4.0,1
Mañana Azul,L.Rey,spotify:track:42rCkrcSIJJBc7OwHpMISr,0.629,0.0535,9.0,-23.848,1.0,0.377,0.877,0.299,0.0981,0.359,156.209,112308.0,4.0,4
Intro Flip #2,Jasper Keeling,spotify:track:3qo0yrr2jbuEO3gab8SMzc,0.805,0.594,11.0,-7.121,0.0,0.06,0.734,0.907,0.326,0.714,87.989,139261.0,4.0,1
8-bit Bliss,7th Indigo,spotify:track:5nFgj7kTsVBgRlZobnsnzO,0.789,0.375,1.0,-10.967,1.0,0.113,0.816,0.706,0.103,0.197,170.118,139125.0,4.0,1
Jazz Cafe,Siesta,spotify:track:4hTEdSxohydCBMSFHEqEHN,0.791,0.284,4.0,-9.817,0.0,0.0909,0.393,0.618,0.204,0.399,142.07,111549.0,4.0,1
The Jazz Club,kBeats,spotify:track:6puYmKZrlWNnXGT39avBk1,0.64,0.137,7.0,-19.702,1.0,0.0354,0.0449,0.847,0.081,0.373,88.007,130909.0,4.0,1
Keep the Steel on my Hip,Linkrust,spotify:track:3R8sNHMhVTDNkZKx07QtwX,0.435,0.231,10.0,-11.253,0.0,0.131,0.779,0.137,0.0973,0.38,175.489,155458.0,4.0,4
Cacti Dreams,sloh rou,spotify:track:02xmlBG6A3SWQfJwWjVZBO,0.622,0.431,4.0,-10.223,1.0,0.21,0.756,0.719,0.131,0.221,77.834,116000.0,4.0,1
LOVA,Paradive,spotify:track:63t3SdaPjDMIxibG28bgtg,0.728,0.703,10.0,-4.945,0.0,0.0441,0.408,0.896,0.0914,0.837,140.007,116571.0,4.0,1
Selkie Fowk,green tee,spotify:track:7nfuHdcXccvy30anyBT6Sa,0.518,0.31,10.0,-14.107,0.0,0.0436,0.946,0.934,0.135,0.156,76.089,132237.0,4.0,1
Underwaterday,High John,spotify:track:3cALAq1crS3fe1o1xmJyQB,0.654,0.216,1.0,-15.671,0.0,0.103,0.778,0.774,0.112,0.53,80.124,121382.0,4.0,1
give it time,nidyu.,spotify:track:6qrCYMgOg86i7usTGAmMCw,0.58,0.201,0.0,-14.368,0.0,0.0376,0.966,0.251,0.102,0.0979,171.857,150698.0,4.0,4
Kaffee,Jokujekku,spotify:track:1VlzLjfTVdPq6rktk3HpV3,0.623,0.231,9.0,-13.127,0.0,0.0651,0.806,0.757,0.124,0.522,108.598,123871.0,1.0,6
Light Blue,Bobby Dreamz BIG,spotify:track:1MR84S2jOKu98U48pUIFQA,0.782,0.477,2.0,-9.085,0.0,0.0401,0.0999,0.748,0.102,0.369,139.913,157714.0,4.0,1
Joao,Teknicolores,spotify:track:3JuBTWJDNuiyfBCaZHUs2I,0.733,0.536,0.0,-8.865,1.0,0.112,0.108,0.261,0.179,0.74,170.086,141176.0,4.0,3
Coffee Break,Uli Tiro,spotify:track:5cqwz8pOuHnRdv14tg7VuC,0.771,0.289,0.0,-12.213,1.0,0.0609,0.78,0.802,0.114,0.544,75.006,140533.0,4.0,1
Pink Gap,Lætitia,spotify:track:7EW7hrlBbu40uIKX4eONmd,0.57,0.416,2.0,-12.073,1.0,0.0421,0.0253,0.889,0.101,0.0548,84.119,125714.0,4.0,1
Quiet Reef,Malia Løu,spotify:track:3HpRSAVtkUbJMWvuq4Uuji,0.823,0.223,8.0,-12.223,0.0,0.159,0.804,0.846,0.0981,0.364,142.054,115762.0,4.0,1
Lazy Haze,Midan,spotify:track:0khJKVnxeYtDVUxo78vR35,0.857,0.535,11.0,-11.154,0.0,0.0877,0.545,0.877,0.138,0.792,119.996,128000.0,4.0,1
juicy mellow,damaa.beats,spotify:track:7yAbsH2WZWzhqhMytozXFx,0.718,0.289,10.0,-13.26,0.0,0.0638,0.45,0.824,0.0992,0.345,74.989,131200.0,4.0,1
Few Takes,Yellow Seven,spotify:track:3T9HjgZvXQck1XaA0qc1cY,0.8,0.547,4.0,-10.546,0.0,0.0494,0.165,0.853,0.0816,0.808,147.943,190571.0,4.0,1
Cloudcastle,D0d.,spotify:track:5dKKI30ZoYTlhmMuKZt8Ca,0.395,0.29,11.0,-13.597,0.0,0.0338,0.714,0.847,0.11,0.327,74.847,163200.0,4.0,1
Good Views,Thelonious Coltrane,spotify:track:0FiCjpMcM7GuBXkrSwP9aJ,0.714,0.388,11.0,-7.976,0.0,0.0717,0.0019,0.769,0.243,0.506,83.071,129346.0,4.0,1
So Soon,Cutecake,spotify:track:37GTpsdWVvrTmN3KIk1BdS,0.865,0.62,0.0,-6.346,1.0,0.0994,0.439,0.446,0.215,0.485,95.978,107612.0,4.0,3
space,KOLA,spotify:track:1Uja0zeKEktTb3yaRnSXLl,0.8,0.295,1.0,-10.202,0.0,0.334,0.127,0.759,0.116,0.339,140.098,156000.0,4.0,5
Kickflip,Keeth,spotify:track:1HApY99g0clmypo8xXPtsV,0.652,0.341,8.0,-10.9,0.0,0.0743,0.837,0.891,0.0883,0.268,98.051,161829.0,4.0,1
Summertime Darkness,Simis Cartwright,spotify:track:2OXzDXOfTdrKuj8N4cvawA,0.841,0.533,8.0,-5.192,1.0,0.0644,0.293,0.705,0.362,0.4,80.011,133500.0,4.0,1
Two on Two,Arlos,spotify:track:6bLEY6HfEzXG2ZF24AfO68,0.469,0.587,1.0,-6.889,0.0,0.129,0.0739,0.852,0.0953,0.163,79.485,163800.0,4.0,1
Brova,Jr. Wellness,spotify:track:0k3ItOVOx5Ve7HP5lLJqA2,0.789,0.246,11.0,-12.629,0.0,0.0384,0.178,0.952,0.107,0.226,90.02,112000.0,4.0,1
Skypiea Chill,O.Z.W,spotify:track:46JerED6uxiEBsQh6Tho01,0.662,0.177,2.0,-19.393,0.0,0.04,0.242,0.143,0.117,0.12,81.02,165941.0,4.0,4
Working From Home,Assistant Manager,spotify:track:0uHOaloc8zRTmkvFKFG0cF,0.72,0.217,6.0,-16.399,1.0,0.0856,0.592,0.396,0.159,0.411,86.018,125581.0,4.0,4
nefelibata,Maydee,spotify:track:2kQkOf9qQ7s3Kp1FvIJrUH,0.553,0.207,0.0,-16.21,1.0,0.205,0.946,0.841,0.195,0.361,158.087,133687.0,4.0,1
Meezu,Marcos Caixa,spotify:track:3Fz543ybFclfXVHhJcUPjZ,0.824,0.221,5.0,-12.654,1.0,0.174,0.466,0.881,0.182,0.478,165.977,166301.0,4.0,1
umi,Shimon Hoshino,spotify:track:4eEsSVCb6Bk1oehjrcwlJQ,0.634,0.507,4.0,-6.642,0.0,0.0359,0.743,0.848,0.117,0.622,140.13,168000.0,1.0,6
Drifting Away,Brad Enbata,spotify:track:6OG5Eed18hTWWPQfOUNu6e,0.551,0.156,2.0,-20.129,1.0,0.0332,0.873,0.917,0.111,0.0446,155.978,142000.0,3.0,6
Blue harbor,Mindeliq,spotify:track:3D0n5azy3dh0IWwFZQjrai,0.662,0.282,1.0,-13.305,1.0,0.0333,0.96,0.895,0.116,0.127,139.951,135960.0,4.0,1
The Optimist,ZooKeepr,spotify:track:1L8JthqiY1kdDuHc81jWLa,0.639,0.51,5.0,-9.016,1.0,0.0286,0.378,0.887,0.124,0.336,92.009,126522.0,4.0,1
Leaks,Lushi,spotify:track:7LrHklAwWYsUNoFAwWDkDp,0.76,0.25,11.0,-12.75,0.0,0.0722,0.337,0.918,0.0957,0.274,76.923,171623.0,4.0,1
boy,Mayaewk,spotify:track:5ksXTY9wlN07dYkPPi8Yy4,0.654,0.54,7.0,-8.34,1.0,0.297,0.107,0.434,0.29,0.192,77.489,108866.0,4.0,5
noodle soup,JoJo Mojo,spotify:track:4MkbLSo3IpbhLTaDFendaw,0.742,0.318,0.0,-9.585,0.0,0.219,0.173,0.787,0.0788,0.569,168.375,131429.0,4.0,1
1. Dreams,briqs,spotify:track:1jBmcmfSFM2esUa38vyGig,0.653,0.264,7.0,-10.246,0.0,0.0349,0.828,0.905,0.109,0.176,134.997,96000.0,3.0,1
Shone,catch92,spotify:track:537zUO5oZmXNszz9Cl2cOH,0.645,0.824,6.0,-6.926,0.0,0.299,0.639,0.821,0.202,0.361,167.957,140000.0,4.0,5
Earflower,Pinetops Winston,spotify:track:3ak7OdhMSb9AstNkgTdPSS,0.654,0.375,8.0,-8.865,0.0,0.0501,0.779,0.874,0.106,0.414,90.022,169333.0,4.0,1
Breathe,Osive,spotify:track:5aqUFUkSr3gHas5Ocn9ZIf,0.511,0.394,8.0,-15.215,0.0,0.0961,0.819,0.00409,0.473,0.369,78.186,150930.0,4.0,4
Slice Of Life,Nincreates,spotify:track:5zrMiL6W8TIKHnelpBx0ER,0.597,0.415,7.0,-13.397,1.0,0.159,0.0654,0.868,0.112,0.505,175.899,133807.0,4.0,1
Eternal Blossom,Henry Lowe,spotify:track:2ogWzkbzDxtu4BFDohVnLv,0.691,0.284,8.0,-12.337,0.0,0.0735,0.427,0.904,0.104,0.363,89.964,154667.0,1.0,6
Algún Día,B.L.U.N.T.S,spotify:track:24ec27kQZwotfP3Z0BuTT3,0.749,0.401,3.0,-11.506,0.0,0.0304,0.627,0.892,0.0975,0.418,89.994,133332.0,4.0,1
Colibri,Maple Syrup,spotify:track:40f2TBpij5i6sDLujNfDmQ,0.877,0.441,7.0,-10.132,1.0,0.254,0.339,0.461,0.0764,0.783,87.012,109048.0,4.0,5
The Plead,Platinum Dust,spotify:track:5L8ERnIWkyECGLLrA5tCQM,0.8,0.578,8.0,-11.076,1.0,0.106,0.161,0.834,0.207,0.228,85.022,104283.0,4.0,1
Rain Of Light,Flat Ruy,spotify:track:0M2K1ssFflzVJRLAgjGMm0,0.416,0.362,9.0,-11.258,0.0,0.0538,0.569,0.623,0.312,0.151,66.732,147853.0,4.0,1
Kujibythesea,ron quixote,spotify:track:1ClMgaLyTjbhNc4gNt1id4,0.627,0.409,1.0,-8.988,1.0,0.0468,0.708,0.797,0.13,0.351,143.773,122924.0,4.0,1
Nylona,Osive,spotify:track:5AM1sZCOWexey5ZfbTULGU,0.749,0.13,6.0,-17.823,0.0,0.0383,0.919,0.737,0.14,0.547,146.083,134795.0,4.0,1
Trip,Bongmaster,spotify:track:259smqbf0DwBMS3tGuoA3A,0.573,0.34,7.0,-14.891,0.0,0.0481,0.404,0.913,0.101,0.477,84.825,112929.0,4.0,1
empathy,nordica,spotify:track:7h2zkCmFakDp12ATIuAnuK,0.649,0.406,3.0,-8.853,1.0,0.0302,0.542,0.678,0.107,0.118,79.967,123000.0,4.0,1
Universal Code,Soupbox,spotify:track:3qC22cJtdoDRrBFLYxQ4VL,0.515,0.218,3.0,-9.889,0.0,0.0426,0.553,0.845,0.143,0.458,85.943,164827.0,4.0,1
flying over the clouds,Larid,spotify:track:1vaWQWpRSHVyeop1NQlP4I,0.758,0.171,0.0,-16.885,1.0,0.0584,0.763,0.892,0.0901,0.419,75.0,137800.0,4.0,1
Ice cream,YetBaby,spotify:track:0O0Ub0djIXiA4W7iQHlI9B,0.638,0.537,5.0,-6.171,0.0,0.0748,0.631,0.76,0.188,0.222,139.922,111455.0,4.0,1
Supernova,SōNE,spotify:track:7wDG9DxSXsj2DT4zWcHvmg,0.805,0.627,6.0,-8.612,0.0,0.427,0.284,0.787,0.11,0.353,154.004,112208.0,4.0,5
L.A. Highway,J Fletch,spotify:track:3lpf5aAxP6dMsNzWuRW0hf,0.792,0.249,8.0,-12.764,1.0,0.0624,0.932,0.933,0.143,0.671,90.04,68000.0,4.0,1
Introversion (Strong Maurice Remix),jawima,spotify:track:5cZa4r5cgR9krvDrMA2KRS,0.39,0.418,6.0,-14.13,1.0,0.19,0.715,0.919,0.103,0.399,78.275,174000.0,4.0,1
Hold Up,Cvsket Pretty,spotify:track:6mO3xbTuG1RuPA1zFeSlgM,0.695,0.424,9.0,-13.049,0.0,0.0938,0.553,0.891,0.106,0.718,146.016,114286.0,4.0,1
Mustang Vibes,Teknicolores,spotify:track:256W0XUAS2WVFrHDAQHpe7,0.614,0.373,10.0,-13.249,1.0,0.188,0.602,0.938,0.226,0.181,137.947,134783.0,4.0,1
Just Guide,Calabrese,spotify:track:5WUKXCVEBqrfZN9otji1vH,0.763,0.494,0.0,-8.091,0.0,0.0421,0.753,0.924,0.109,0.544,96.982,121237.0,4.0,1
vuba vuba,mellan.,spotify:track:7MaoFsEl9mOhTEmmIlrnM2,0.771,0.263,8.0,-13.763,0.0,0.0694,0.964,0.925,0.128,0.686,148.106,113514.0,4.0,1
De noche,Gagdropers,spotify:track:11zjCyLf5llb8EY0ihynzB,0.688,0.48,9.0,-9.459,0.0,0.0406,0.0605,0.774,0.352,0.244,79.985,126000.0,4.0,1
White Lights,sumishii,spotify:track:4kDNjzJ31pruWsXecflVK8,0.737,0.103,6.0,-12.135,1.0,0.464,0.788,0.208,0.0712,0.683,171.993,145116.0,4.0,5
Love Letter,Sandy Mental,spotify:track:40GIdJToj09DmmqhiRMfU0,0.71,0.31,4.0,-12.071,0.0,0.0269,0.94,0.919,0.119,0.21,98.282,141905.0,4.0,1
frozen cream,lonely call,spotify:track:1fl6uqpYLw4H3slKi3NVap,0.753,0.338,7.0,-10.332,0.0,0.0935,0.654,0.912,0.116,0.862,140.105,129937.0,4.0,1
Can You See The Sun,Herr Kaschke,spotify:track:6ppVub61ssYH4OterJI23Z,0.638,0.392,7.0,-9.676,1.0,0.0464,0.309,0.831,0.149,0.1,149.959,180442.0,4.0,1
Floating,Lou Vega,spotify:track:6IiakasQhLtlQibGy6ruM2,0.686,0.393,10.0,-11.337,0.0,0.0344,0.894,0.844,0.106,0.314,81.003,142222.0,4.0,1
Almost Everyone,asanatobi,spotify:track:4o4Ri12NvEMI85eFbpu82A,0.599,0.657,5.0,-8.202,1.0,0.043,0.498,0.837,0.125,0.342,170.069,186706.0,4.0,1
Bel Heights,Saltyyyy V,spotify:track:2hOvtsJrYqEHH1YbrygNmf,0.702,0.429,6.0,-12.327,0.0,0.0583,0.607,0.0082,0.314,0.369,119.984,110000.0,4.0,4
Mavi,Lito Akari,spotify:track:7coDhLiscfVjtFbiZbh7Ym,0.669,0.498,11.0,-10.648,0.0,0.0269,0.236,0.887,0.381,0.296,95.025,118772.0,4.0,1
Swamp Little Fish,Sawibeatz,spotify:track:6jpsvWC0DeDQImRucDBYOz,0.475,0.673,4.0,-9.835,0.0,0.0517,0.819,0.929,0.349,0.6,81.87,177450.0,4.0,1
bitcoin is like meh,citi,spotify:track:736t7rPnY9jSm7OUSHanl1,0.745,0.0208,9.0,-24.42,0.0,0.0811,0.967,0.857,0.084,0.563,99.967,122400.0,4.0,1
Normal Day,Funky Fella,spotify:track:5nntPu5WRXxckE0CnWU5gF,0.625,0.42,0.0,-15.753,0.0,0.121,0.449,0.842,0.116,0.198,87.959,136364.0,4.0,1
Hypnotic,Lunatic Sad,spotify:track:6mEb5w1gMEGny0FVnh4DsI,0.563,0.281,8.0,-13.528,1.0,0.0575,0.965,0.777,0.118,0.227,79.732,134719.0,4.0,1
Koipanda,Flobama,spotify:track:0VXMobsl9Te2ytKH7VplVw,0.689,0.606,7.0,-7.995,0.0,0.105,0.0565,0.755,0.111,0.281,77.035,143674.0,4.0,1
Happy Man,Namaskar Blunt,spotify:track:1wuOmO1DgUi6OIurlxiZaj,0.749,0.502,10.0,-9.274,0.0,0.0755,0.768,0.527,0.142,0.727,80.013,115008.0,4.0,1
Glowing Night,Oslo,spotify:track:0Df4ueGrUwvAFTJqjymhp1,0.825,0.207,1.0,-11.736,1.0,0.341,0.283,0.566,0.118,0.156,92.001,117391.0,4.0,5
Unconditionally,YJKL,spotify:track:7kmM0dZlOrKy2gIJkalWW6,0.719,0.225,0.0,-19.517,0.0,0.0804,0.955,0.845,0.0844,0.0814,139.905,95000.0,4.0,1
Bent into Shape,Five Fingers,spotify:track:6O5ST6CdjRYM7hMykLQYGI,0.55,0.495,1.0,-8.386,1.0,0.0365,0.0174,0.905,0.117,0.458,90.223,141333.0,4.0,1
In The Distance,lostoutside,spotify:track:5KWGfb4s18glBoTNfesiHl,0.528,0.338,1.0,-15.01,0.0,0.0298,0.77,0.932,0.126,0.079,128.036,153750.0,4.0,1
Insula,don C,spotify:track:1qn6DYe918P3Hh2t9fhvt8,0.69,0.128,9.0,-16.211,0.0,0.256,0.521,0.827,0.118,0.624,156.92,98462.0,4.0,1
Walk in the park,H I K E,spotify:track:0fzLrcJKyHWJ3ZeQuaGbcb,0.872,0.237,1.0,-13.936,1.0,0.0917,0.952,0.78,0.102,0.324,80.004,108157.0,4.0,1
Spatial Blur,Gloomi,spotify:track:0s4UuDa8Eyr8sgl1LTlEg3,0.804,0.454,8.0,-5.032,0.0,0.741,0.741,0.771,0.116,0.588,165.985,118916.0,4.0,5
Escuela Leyes de Reforma,Mariana Red,spotify:track:4N6OYxI9XDfYSigFGu5HaJ,0.585,0.405,1.0,-14.131,1.0,0.0427,0.801,0.911,0.296,0.512,61.781,110500.0,4.0,1
Focal Point,lowerkaze,spotify:track:1XKgkBISKtPvCvDUuar1F0,0.589,0.505,8.0,-10.494,0.0,0.045,0.45,0.801,0.267,0.31,151.913,183158.0,4.0,1
Marble Syrup,Monsieur Crème,spotify:track:1JITtgc0JpJDCiBZFc0g5g,0.432,0.427,5.0,-8.8,1.0,0.046,0.627,0.813,0.268,0.289,159.767,135375.0,4.0,1
Midnight Skies,Sihu,spotify:track:6dakTGdGGasSumP62Qm8P9,0.65,0.222,4.0,-17.497,0.0,0.0428,0.746,0.9,0.111,0.21,139.991,92571.0,4.0,1
This Way,JkoMusic,spotify:track:3gzrZJISAvmeRXDWS3UyLB,0.544,0.687,1.0,-10.927,1.0,0.0857,0.171,0.702,0.114,0.763,88.649,164291.0,4.0,1
Chocolate Dough,Supreme.Frost,spotify:track:7vsJfToZiToytdyrrXDcyM,0.909,0.52,0.0,-11.618,1.0,0.372,0.161,0.472,0.11,0.764,134.918,93344.0,3.0,5
sunset,Shimon Hoshino,spotify:track:2MDJ3VOO4dkrZBphChL7DV,0.577,0.681,3.0,-8.347,1.0,0.53,0.878,0.039,0.106,0.449,160.121,207000.0,4.0,5
Backyard,Loufish,spotify:track:6fZh3ueSRFaA79wHWNQonW,0.459,0.363,2.0,-15.574,0.0,0.124,0.254,0.884,0.107,0.155,145.292,103784.0,4.0,1
Midnight Sonic,Japartis.,spotify:track:4x8ugWH6pOFIly8NqtTCaZ,0.939,0.65,1.0,-4.084,1.0,0.0555,0.462,0.748,0.0977,0.182,114.009,105107.0,3.0,1
Rooftop,Slo Loris,spotify:track:2JhncXnFhxMCgV1jFcBvc8,0.746,0.219,7.0,-12.414,1.0,0.0539,0.795,0.893,0.0975,0.0529,139.982,112315.0,4.0,1
YA (sun wobble),Quist,spotify:track:1RNEow5KfuNHCPU0aDYviQ,0.603,0.423,7.0,-7.861,0.0,0.165,0.428,0.0763,0.679,0.78,175.767,94773.0,4.0,0
wakefulness,SanelliX,spotify:track:3XzVCsTKWTOcEiHWWMcyXe,0.657,0.602,5.0,-10.434,0.0,0.0769,0.565,0.88,0.114,0.198,78.06,160176.0,4.0,1
Fourteen Books,maqhiavelli,spotify:track:1JoPAGWFkF7enigf7MtgcT,0.803,0.357,3.0,-12.469,1.0,0.142,0.0767,0.913,0.163,0.113,80.016,148420.0,4.0,1
Camomilla,Elffire,spotify:track:4xb7rMAQ9JKNtI0ZVXLqvK,0.697,0.147,7.0,-15.028,1.0,0.0612,0.942,0.852,0.0976,0.72,148.051,116757.0,4.0,1
Dust Off,Moqita,spotify:track:7wrnd72doJ1pKj24WEhVMF,0.613,0.869,2.0,-4.852,1.0,0.0637,0.0451,0.55,0.22,0.409,93.016,259650.0,4.0,3
Cry Baby Cry,Woodly Fields,spotify:track:6IDIC3wvUieaAcM6yMwPyu,0.71,0.341,0.0,-12.35,1.0,0.0838,0.398,0.91,0.121,0.256,174.008,135172.0,4.0,1
Portalis (with Eve Matin),Selvagia,spotify:track:2mK0nYwu178c1eM727zUfP,0.485,0.559,11.0,-9.429,0.0,0.053,0.116,0.582,0.194,0.116,120.227,96969.0,5.0,1
Crispy Clouds,Howie Doowin,spotify:track:4aocuOYi95rQqZNIZt5qtK,0.546,0.32,0.0,-16.137,0.0,0.0373,0.607,0.871,0.131,0.204,90.002,120000.0,4.0,1
Onewayticket,Duan Wasi,spotify:track:5gD8byOsmaMo35zYvomKkZ,0.695,0.199,8.0,-19.923,1.0,0.261,0.883,0.644,0.112,0.702,76.818,106000.0,4.0,1
Stallone,Elias Carrera,spotify:track:4AmzSKXAdBPcHP5ur2Qflu,0.756,0.595,9.0,-10.16,0.0,0.0753,0.393,0.727,0.0846,0.824,178.021,143596.0,4.0,1
Relax Cafe Vibra,Dj 113,spotify:track:4KGTXdkARnKGwTkliG48jo,0.706,0.459,8.0,-8.488,0.0,0.0436,0.905,0.115,0.217,0.485,79.969,120000.0,4.0,4
Kassidy,Flobama,spotify:track:7GOA4lhY4QnZubpTS5tZbt,0.687,0.614,9.0,-6.853,0.0,0.174,0.162,0.113,0.185,0.315,91.174,123080.0,4.0,2
Colorful,pnkcité,spotify:track:4cR8PshagoUsEmrtomq6FW,0.471,0.278,11.0,-16.747,0.0,0.0343,0.898,0.915,0.114,0.0881,140.146,150857.0,4.0,1
Beginnings of Spring,Bongmaster,spotify:track:3H2NfpPiuB1zLznkMRqeaU,0.602,0.335,5.0,-17.178,0.0,0.0394,0.151,0.679,0.161,0.218,148.055,129713.0,4.0,1
can’t wait,Shimon Hoshino,spotify:track:2WdfoF9NEvsYjuNMM7KeAl,0.687,0.315,7.0,-11.967,1.0,0.172,0.738,0.867,0.0926,0.656,169.959,170242.0,4.0,1
EA,Yung Dark,spotify:track:3dT3ignE7txbDjBfE8WZBP,0.837,0.264,8.0,-11.996,1.0,0.129,0.144,0.887,0.0908,0.403,89.987,140882.0,4.0,1
Shawzoo,Arlos,spotify:track:1ZtH8Qx1G4r76mSvhiT4OZ,0.683,0.578,5.0,-7.604,0.0,0.0308,0.184,0.925,0.128,0.274,139.98,165000.0,4.0,1
Prospect,Abel Cainstro,spotify:track:7EvB9S3b9itUeqaQkxKnSj,0.472,0.501,0.0,-8.829,0.0,0.142,0.0875,0.55,0.381,0.315,89.917,155333.0,4.0,1
Mikasa Su Casa,Cherrygroove,spotify:track:41YExjo0alu6M8L3l7lW5Z,0.669,0.457,0.0,-14.545,1.0,0.0438,0.76,0.799,0.104,0.497,79.997,148500.0,4.0,1
Natural Energie,LBL,spotify:track:0qzY9lQXa2yCeYm6sbxu0F,0.343,0.236,1.0,-17.059,0.0,0.0394,0.931,0.17,0.0868,0.066,84.174,159000.0,4.0,4
Random Memories,Eclips3,spotify:track:17XeeEW91AI79y5nCrSEJt,0.794,0.355,6.0,-8.491,0.0,0.0854,0.146,0.884,0.115,0.222,89.987,125333.0,4.0,1
Oceans,Lou Vega,spotify:track:0Wk3yDyOGT9QnxCVP0ZMkI,0.642,0.517,6.0,-7.759,0.0,0.0578,0.634,0.738,0.145,0.284,90.979,137143.0,4.0,1
